"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"76727" ".00124898" 6 28 28 ".0012" 40
"76728" ".00124898" 4 29 29 ".0012" 40
"76729" ".00124898" 8 30 30 ".0012" 40
"76730" ".00124898" 4 31 31 ".0012" 40
"76731" ".00124898" 3 32 32 ".0012" 40
"76732" ".00124898" 1 33 33 ".0012" 40
"76733" ".00124898" 0 34 34 ".0012" 40
"76734" ".00124898" 40 35 35 ".0012" 40
"76735" ".00124898" 0 36 36 ".0012" 40
"76736" ".00124898" 1 37 37 ".0012" 40
"76737" ".00124898" 3 38 38 ".0012" 40
"76738" ".00124898" 6 39 39 ".0012" 40
"77419" ".00124916" 12 0 0 ".0012" 40
"77420" ".00124916" 40 1 1 ".0012" 40
"77421" ".00124916" 40 2 2 ".0012" 40
"77422" ".00124916" 14 3 3 ".0012" 40
"77423" ".00124916" 40 4 4 ".0012" 40
"77424" ".00124916" 6 5 5 ".0012" 40
"77425" ".00124916" 3 6 6 ".0012" 40
"77426" ".00124916" 14 7 7 ".0012" 40
"77427" ".00124916" 17 8 8 ".0012" 40
"77428" ".00124916" 40 9 9 ".0012" 40
"77429" ".00124916" 10 10 10 ".0012" 40
"77430" ".00124916" 17 11 11 ".0012" 40
"77431" ".00124916" 3 12 12 ".0012" 40
"77432" ".00124916" 1 13 13 ".0012" 40
"77433" ".00124916" 5 14 14 ".0012" 40
"77434" ".00124916" 40 15 15 ".0012" 40
"77435" ".00124916" 40 16 16 ".0012" 40
"77436" ".00124916" 20 17 17 ".0012" 40
"77437" ".00124916" 40 18 18 ".0012" 40
"77438" ".00124916" 8 19 19 ".0012" 40
"77439" ".00124916" 13 20 20 ".0012" 40
"77440" ".00124916" 40 21 21 ".0012" 40
"77441" ".00124916" 10 22 22 ".0012" 40
"77442" ".00124916" 39 23 23 ".0012" 40
"77443" ".00124916" 40 24 24 ".0012" 40
"77444" ".00124916" 25 25 25 ".0012" 40
"77445" ".00124916" 40 26 26 ".0012" 40
"77446" ".00124916" 12 27 27 ".0012" 40
"77447" ".00124916" 40 28 28 ".0012" 40
"77448" ".00124916" 8 29 29 ".0012" 40
"77449" ".00124916" 40 30 30 ".0012" 40
"77450" ".00124916" 5 31 31 ".0012" 40
"77451" ".00124916" 1 32 32 ".0012" 40
"77452" ".00124916" 15 33 33 ".0012" 40
"77453" ".00124916" 19 34 34 ".0012" 40
"77454" ".00124916" 4 35 35 ".0012" 40
"77455" ".00124916" 2 36 36 ".0012" 40
"77456" ".00124916" 40 37 37 ".0012" 40
"77457" ".00124916" 28 38 38 ".0012" 40
"77458" ".00124916" 40 39 39 ".0012" 40
"77819" ".00124926" 8 0 0 ".0012" 40
"77820" ".00124926" 6 1 1 ".0012" 40
"77821" ".00124926" 1 2 2 ".0012" 40
"77822" ".00124926" 17 3 3 ".0012" 40
"77823" ".00124926" 40 4 4 ".0012" 40
"77824" ".00124926" 40 5 5 ".0012" 40
"77825" ".00124926" 40 6 6 ".0012" 40
"77826" ".00124926" 4 7 7 ".0012" 40
"77827" ".00124926" 40 8 8 ".0012" 40
"77828" ".00124926" 4 9 9 ".0012" 40
"77829" ".00124926" 7 10 10 ".0012" 40
"77830" ".00124926" 7 11 11 ".0012" 40
"77831" ".00124926" 40 12 12 ".0012" 40
"77832" ".00124926" 40 13 13 ".0012" 40
"77833" ".00124926" 14 14 14 ".0012" 40
"77834" ".00124926" 40 15 15 ".0012" 40
"77835" ".00124926" 9 16 16 ".0012" 40
"77836" ".00124926" 7 17 17 ".0012" 40
"77837" ".00124926" 1 18 18 ".0012" 40
"77838" ".00124926" 13 19 19 ".0012" 40
"77839" ".00124926" 40 20 20 ".0012" 40
"77840" ".00124926" 10 21 21 ".0012" 40
"77841" ".00124926" 0 22 22 ".0012" 40
"77842" ".00124926" 5 23 23 ".0012" 40
"77843" ".00124926" 40 24 24 ".0012" 40
"77844" ".00124926" 3 25 25 ".0012" 40
"77845" ".00124926" 6 26 26 ".0012" 40
"77846" ".00124926" 5 27 27 ".0012" 40
"77847" ".00124926" 19 28 28 ".0012" 40
"77848" ".00124926" 0 29 29 ".0012" 40
"77849" ".00124926" 21 30 30 ".0012" 40
"77850" ".00124926" 8 31 31 ".0012" 40
"77851" ".00124926" 4 32 32 ".0012" 40
"77852" ".00124926" 3 33 33 ".0012" 40
"77853" ".00124926" 27 34 34 ".0012" 40
"77854" ".00124926" 1 35 35 ".0012" 40
"77855" ".00124926" 33 36 36 ".0012" 40
"77856" ".00124926" 4 37 37 ".0012" 40
"77857" ".00124926" 6 38 38 ".0012" 40
"77858" ".00124926" 6 39 39 ".0012" 40
"79179" ".00124960" 3 0 0 ".0012" 40
"79180" ".00124960" 8 1 1 ".0012" 40
"79181" ".00124960" 40 2 2 ".0012" 40
"79182" ".00124960" 34 3 3 ".0012" 40
"79183" ".00124960" 0 4 4 ".0012" 40
"79184" ".00124960" 40 5 5 ".0012" 40
"79185" ".00124960" 18 6 6 ".0012" 40
"79186" ".00124960" 6 7 7 ".0012" 40
"79187" ".00124960" 24 8 8 ".0012" 40
"79188" ".00124960" 40 9 9 ".0012" 40
"79189" ".00124960" 40 10 10 ".0012" 40
"79190" ".00124960" 40 11 11 ".0012" 40
"79191" ".00124960" 40 12 12 ".0012" 40
"79192" ".00124960" 20 13 13 ".0012" 40
"79193" ".00124960" 40 14 14 ".0012" 40
"79194" ".00124960" 9 15 15 ".0012" 40
"79195" ".00124960" 7 16 16 ".0012" 40
"79196" ".00124960" 40 17 17 ".0012" 40
"79197" ".00124960" 9 18 18 ".0012" 40
"79198" ".00124960" 40 19 19 ".0012" 40
"79199" ".00124960" 5 20 20 ".0012" 40
"79200" ".00124960" 40 21 21 ".0012" 40
"79201" ".00124960" 40 22 22 ".0012" 40
"79202" ".00124960" 1 23 23 ".0012" 40
"79203" ".00124960" 0 24 24 ".0012" 40
"79204" ".00124960" 40 25 25 ".0012" 40
"79205" ".00124960" 3 26 26 ".0012" 40
"79206" ".00124960" 0 27 27 ".0012" 40
"79207" ".00124960" 0 28 28 ".0012" 40
"79208" ".00124960" 4 29 29 ".0012" 40
"79209" ".00124960" 5 30 30 ".0012" 40
"79210" ".00124960" 9 31 31 ".0012" 40
"79211" ".00124960" 17 32 32 ".0012" 40
"79212" ".00124960" 6 33 33 ".0012" 40
"79213" ".00124960" 13 34 34 ".0012" 40
"79214" ".00124960" 17 35 35 ".0012" 40
"79215" ".00124960" 6 36 36 ".0012" 40
"79216" ".00124960" 3 37 37 ".0012" 40
"79217" ".00124960" 0 38 38 ".0012" 40
"79218" ".00124960" 3 39 39 ".0012" 40
"79419" ".00124966" 8 0 0 ".0012" 40
"79420" ".00124966" 40 1 1 ".0012" 40
"79421" ".00124966" 23 2 2 ".0012" 40
"79422" ".00124966" 8 3 3 ".0012" 40
"79423" ".00124966" 40 4 4 ".0012" 40
"79424" ".00124966" 17 5 5 ".0012" 40
"79425" ".00124966" 3 6 6 ".0012" 40
"79426" ".00124966" 40 7 7 ".0012" 40
"79427" ".00124966" 36 8 8 ".0012" 40
"79428" ".00124966" 40 9 9 ".0012" 40
"79429" ".00124966" 40 10 10 ".0012" 40
"79430" ".00124966" 6 11 11 ".0012" 40
"79431" ".00124966" 3 12 12 ".0012" 40
"79432" ".00124966" 40 13 13 ".0012" 40
"79433" ".00124966" 1 14 14 ".0012" 40
"79434" ".00124966" 40 15 15 ".0012" 40
"79435" ".00124966" 4 16 16 ".0012" 40
"79436" ".00124966" 6 17 17 ".0012" 40
"79437" ".00124966" 40 18 18 ".0012" 40
"79438" ".00124966" 35 19 19 ".0012" 40
"79439" ".00124966" 13 20 20 ".0012" 40
"79440" ".00124966" 14 21 21 ".0012" 40
"79441" ".00124966" 16 22 22 ".0012" 40
"79442" ".00124966" 40 23 23 ".0012" 40
"79443" ".00124966" 25 24 24 ".0012" 40
"79444" ".00124966" 40 25 25 ".0012" 40
"79445" ".00124966" 11 26 26 ".0012" 40
"79446" ".00124966" 2 27 27 ".0012" 40
"79447" ".00124966" 2 28 28 ".0012" 40
"79448" ".00124966" 23 29 29 ".0012" 40
"79449" ".00124966" 40 30 30 ".0012" 40
"79450" ".00124966" 1 31 31 ".0012" 40
"79451" ".00124966" 6 32 32 ".0012" 40
"79452" ".00124966" 6 33 33 ".0012" 40
"79453" ".00124966" 1 34 34 ".0012" 40
"79454" ".00124966" 28 35 35 ".0012" 40
"79455" ".00124966" 4 36 36 ".0012" 40
"79456" ".00124966" 0 37 37 ".0012" 40
"79457" ".00124966" 16 38 38 ".0012" 40
"79458" ".00124966" 6 39 39 ".0012" 40
"79579" ".00124970" 40 0 0 ".0012" 40
"79580" ".00124970" 1 1 1 ".0012" 40
"79581" ".00124970" 23 2 2 ".0012" 40
"79582" ".00124970" 10 3 3 ".0012" 40
"79583" ".00124970" 40 4 4 ".0012" 40
"79584" ".00124970" 40 5 5 ".0012" 40
"79585" ".00124970" 2 6 6 ".0012" 40
"79586" ".00124970" 40 7 7 ".0012" 40
"79587" ".00124970" 10 8 8 ".0012" 40
"79588" ".00124970" 40 9 9 ".0012" 40
"79589" ".00124970" 2 10 10 ".0012" 40
"79590" ".00124970" 9 11 11 ".0012" 40
"79591" ".00124970" 40 12 12 ".0012" 40
"79592" ".00124970" 40 13 13 ".0012" 40
"79593" ".00124970" 8 14 14 ".0012" 40
"79594" ".00124970" 11 15 15 ".0012" 40
"79595" ".00124970" 30 16 16 ".0012" 40
"79596" ".00124970" 40 17 17 ".0012" 40
"79597" ".00124970" 40 18 18 ".0012" 40
"79598" ".00124970" 4 19 19 ".0012" 40
"79599" ".00124970" 20 20 20 ".0012" 40
"79600" ".00124970" 3 21 21 ".0012" 40
"79601" ".00124970" 5 22 22 ".0012" 40
"79602" ".00124970" 1 23 23 ".0012" 40
"79603" ".00124970" 40 24 24 ".0012" 40
"79604" ".00124970" 12 25 25 ".0012" 40
"79605" ".00124970" 29 26 26 ".0012" 40
"79606" ".00124970" 14 27 27 ".0012" 40
"79607" ".00124970" 40 28 28 ".0012" 40
"79608" ".00124970" 40 29 29 ".0012" 40
"79609" ".00124970" 10 30 30 ".0012" 40
"79610" ".00124970" 1 31 31 ".0012" 40
"79611" ".00124970" 9 32 32 ".0012" 40
"79612" ".00124970" 40 33 33 ".0012" 40
"79613" ".00124970" 5 34 34 ".0012" 40
"79614" ".00124970" 11 35 35 ".0012" 40
"79615" ".00124970" 3 36 36 ".0012" 40
"79616" ".00124970" 5 37 37 ".0012" 40
"79617" ".00124970" 40 38 38 ".0012" 40
"79618" ".00124970" 40 39 39 ".0012" 40
"80139" ".00124984" 30 0 0 ".0012" 40
"80140" ".00124984" 13 1 1 ".0012" 40
"80141" ".00124984" 40 2 2 ".0012" 40
"80142" ".00124984" 40 3 3 ".0012" 40
"80143" ".00124984" 40 4 4 ".0012" 40
"80144" ".00124984" 40 5 5 ".0012" 40
"80145" ".00124984" 21 6 6 ".0012" 40
"80146" ".00124984" 40 7 7 ".0012" 40
"80147" ".00124984" 5 8 8 ".0012" 40
"80148" ".00124984" 22 9 9 ".0012" 40
"80149" ".00124984" 40 10 10 ".0012" 40
"80150" ".00124984" 40 11 11 ".0012" 40
"80151" ".00124984" 23 12 12 ".0012" 40
"80152" ".00124984" 28 13 13 ".0012" 40
"80153" ".00124984" 15 14 14 ".0012" 40
"80154" ".00124984" 1 15 15 ".0012" 40
"80155" ".00124984" 24 16 16 ".0012" 40
"80156" ".00124984" 40 17 17 ".0012" 40
"80157" ".00124984" 11 18 18 ".0012" 40
"80158" ".00124984" 4 19 19 ".0012" 40
"80159" ".00124984" 5 20 20 ".0012" 40
"80160" ".00124984" 5 21 21 ".0012" 40
"80161" ".00124984" 12 22 22 ".0012" 40
"80162" ".00124984" 22 23 23 ".0012" 40
"80163" ".00124984" 8 24 24 ".0012" 40
"80164" ".00124984" 40 25 25 ".0012" 40
"80165" ".00124984" 2 26 26 ".0012" 40
"80166" ".00124984" 35 27 27 ".0012" 40
"80167" ".00124984" 12 28 28 ".0012" 40
"80168" ".00124984" 1 29 29 ".0012" 40
"80169" ".00124984" 13 30 30 ".0012" 40
"80170" ".00124984" 12 31 31 ".0012" 40
"80171" ".00124984" 21 32 32 ".0012" 40
"80172" ".00124984" 3 33 33 ".0012" 40
"80173" ".00124984" 1 34 34 ".0012" 40
"80174" ".00124984" 40 35 35 ".0012" 40
"80175" ".00124984" 40 36 36 ".0012" 40
"80176" ".00124984" 20 37 37 ".0012" 40
"80177" ".00124984" 2 38 38 ".0012" 40
"80178" ".00124984" 0 39 39 ".0012" 40
"80419" ".00124991" 6 0 0 ".0012" 40
"80420" ".00124991" 40 1 1 ".0012" 40
"80421" ".00124991" 40 2 2 ".0012" 40
"80422" ".00124991" 40 3 3 ".0012" 40
"80423" ".00124991" 2 4 4 ".0012" 40
"80424" ".00124991" 15 5 5 ".0012" 40
"80425" ".00124991" 0 6 6 ".0012" 40
"80426" ".00124991" 4 7 7 ".0012" 40
"80427" ".00124991" 9 8 8 ".0012" 40
"80428" ".00124991" 10 9 9 ".0012" 40
"80429" ".00124991" 40 10 10 ".0012" 40
"80430" ".00124991" 27 11 11 ".0012" 40
"80431" ".00124991" 6 12 12 ".0012" 40
"80432" ".00124991" 1 13 13 ".0012" 40
"80433" ".00124991" 6 14 14 ".0012" 40
"80434" ".00124991" 13 15 15 ".0012" 40
"80435" ".00124991" 0 16 16 ".0012" 40
"80436" ".00124991" 4 17 17 ".0012" 40
"80437" ".00124991" 9 18 18 ".0012" 40
"80438" ".00124991" 3 19 19 ".0012" 40
"80439" ".00124991" 1 20 20 ".0012" 40
"80440" ".00124991" 5 21 21 ".0012" 40
"80441" ".00124991" 16 22 22 ".0012" 40
"80442" ".00124991" 6 23 23 ".0012" 40
"80443" ".00124991" 7 24 24 ".0012" 40
"80444" ".00124991" 20 25 25 ".0012" 40
"80445" ".00124991" 9 26 26 ".0012" 40
"80446" ".00124991" 10 27 27 ".0012" 40
"80447" ".00124991" 0 28 28 ".0012" 40
"80448" ".00124991" 40 29 29 ".0012" 40
"80449" ".00124991" 15 30 30 ".0012" 40
"80450" ".00124991" 11 31 31 ".0012" 40
"80451" ".00124991" 12 32 32 ".0012" 40
"80452" ".00124991" 0 33 33 ".0012" 40
"80453" ".00124991" 1 34 34 ".0012" 40
"80454" ".00124991" 9 35 35 ".0012" 40
"80455" ".00124991" 8 36 36 ".0012" 40
"80456" ".00124991" 40 37 37 ".0012" 40
"80457" ".00124991" 1 38 38 ".0012" 40
"80458" ".00124991" 9 39 39 ".0012" 40
"22" ".00242799" 4 0 0 ".0024" 7
"23" ".00242799" 34 1 1 ".0024" 7
"24" ".00242799" 5 2 2 ".0024" 7
"25" ".00242799" 26 3 3 ".0024" 7
"26" ".00242799" 0 4 4 ".0024" 7
"27" ".00242799" 22 5 5 ".0024" 7
"28" ".00242799" 1 6 6 ".0024" 7
"1131" ".00242812" 4 0 0 ".0024" 7
"1141" ".00242812" 4 1 1 ".0024" 7
"1151" ".00242812" 7 2 2 ".0024" 7
"1161" ".00242812" 6 3 3 ".0024" 7
"1171" ".00242812" 0 4 4 ".0024" 7
"1184" ".00242812" 6 5 5 ".0024" 7
"1191" ".00242812" 1 6 6 ".0024" 7
"127" ".00242814" 0 0 0 ".0024" 7
"128" ".00242814" 19 1 1 ".0024" 7
"129" ".00242814" 18 2 2 ".0024" 7
"130" ".00242814" 40 3 3 ".0024" 7
"131" ".00242814" 3 4 4 ".0024" 7
"132" ".00242814" 1 5 5 ".0024" 7
"133" ".00242814" 11 6 6 ".0024" 7
"169" ".00242820" 0 0 0 ".0024" 7
"170" ".00242820" 6 1 1 ".0024" 7
"171" ".00242820" 1 2 2 ".0024" 7
"172" ".00242820" 13 3 3 ".0024" 7
"173" ".00242820" 40 4 4 ".0024" 7
"174" ".00242820" 10 5 5 ".0024" 7
"175" ".00242820" 40 6 6 ".0024" 7
"176" ".00242821" 5 0 0 ".0024" 7
"177" ".00242821" 26 1 1 ".0024" 7
"178" ".00242821" 9 2 2 ".0024" 7
"179" ".00242821" 40 3 3 ".0024" 7
"180" ".00242821" 6 4 4 ".0024" 7
"181" ".00242821" 6 5 5 ".0024" 7
"182" ".00242821" 33 6 6 ".0024" 7
"218" ".00242827" 5 0 0 ".0024" 7
"219" ".00242827" 17 1 1 ".0024" 7
"220" ".00242827" 12 2 2 ".0024" 7
"221" ".00242827" 1 3 3 ".0024" 7
"222" ".00242827" 1 4 4 ".0024" 7
"223" ".00242827" 0 5 5 ".0024" 7
"224" ".00242827" 11 6 6 ".0024" 7
"232" ".00242829" 6 0 0 ".0024" 7
"233" ".00242829" 13 1 1 ".0024" 7
"234" ".00242829" 10 2 2 ".0024" 7
"235" ".00242829" 40 3 3 ".0024" 7
"236" ".00242829" 14 4 4 ".0024" 7
"237" ".00242829" 0 5 5 ".0024" 7
"238" ".00242829" 9 6 6 ".0024" 7
"302" ".00242839" 1 0 0 ".0024" 7
"303" ".00242839" 4 1 1 ".0024" 7
"304" ".00242839" 39 2 2 ".0024" 7
"305" ".00242839" 40 3 3 ".0024" 7
"306" ".00242839" 0 4 4 ".0024" 7
"307" ".00242839" 25 5 5 ".0024" 7
"308" ".00242839" 34 6 6 ".0024" 7
"323" ".00242842" 16 0 0 ".0024" 7
"324" ".00242842" 6 1 1 ".0024" 7
"325" ".00242842" 18 2 2 ".0024" 7
"326" ".00242842" 0 3 3 ".0024" 7
"327" ".00242842" 0 4 4 ".0024" 7
"328" ".00242842" 11 5 5 ".0024" 7
"329" ".00242842" 1 6 6 ".0024" 7
"372" ".00242849" 5 0 0 ".0024" 7
"373" ".00242849" 1 1 1 ".0024" 7
"374" ".00242849" 5 2 2 ".0024" 7
"375" ".00242849" 1 3 3 ".0024" 7
"376" ".00242849" 6 4 4 ".0024" 7
"377" ".00242849" 8 5 5 ".0024" 7
"378" ".00242849" 2 6 6 ".0024" 7
"4281" ".00242857" 0 0 0 ".0024" 7
"4291" ".00242857" 9 1 1 ".0024" 7
"4301" ".00242857" 1 2 2 ".0024" 7
"4311" ".00242857" 4 3 3 ".0024" 7
"4321" ".00242857" 28 4 4 ".0024" 7
"4331" ".00242857" 6 5 5 ".0024" 7
"4341" ".00242857" 6 6 6 ".0024" 7
"435" ".00242858" 3 0 0 ".0024" 7
"436" ".00242858" 13 1 1 ".0024" 7
"437" ".00242858" 12 2 2 ".0024" 7
"438" ".00242858" 17 3 3 ".0024" 7
"439" ".00242858" 6 4 4 ".0024" 7
"440" ".00242858" 3 5 5 ".0024" 7
"441" ".00242858" 0 6 6 ".0024" 7
"582" ".00242879" 0 0 0 ".0024" 7
"583" ".00242879" 3 1 1 ".0024" 7
"584" ".00242879" 0 2 2 ".0024" 7
"585" ".00242879" 40 3 3 ".0024" 7
"586" ".00242879" 2 4 4 ".0024" 7
"587" ".00242879" 9 5 5 ".0024" 7
"588" ".00242879" 40 6 6 ".0024" 7
"610" ".00242883" 1 0 0 ".0024" 7
"611" ".00242883" 40 1 1 ".0024" 7
"612" ".00242883" 2 2 2 ".0024" 7
"613" ".00242883" 6 3 3 ".0024" 7
"614" ".00242883" 0 4 4 ".0024" 7
"615" ".00242883" 2 5 5 ".0024" 7
"616" ".00242883" 3 6 6 ".0024" 7
"771" ".00242906" 8 0 0 ".0024" 7
"772" ".00242906" 12 1 1 ".0024" 7
"773" ".00242906" 0 2 2 ".0024" 7
"774" ".00242906" 17 3 3 ".0024" 7
"775" ".00242906" 0 4 4 ".0024" 7
"776" ".00242906" 11 5 5 ".0024" 7
"777" ".00242906" 2 6 6 ".0024" 7
"785" ".00242908" 1 0 0 ".0024" 7
"786" ".00242908" 1 1 1 ".0024" 7
"787" ".00242908" 2 2 2 ".0024" 7
"788" ".00242908" 3 3 3 ".0024" 7
"789" ".00242908" 5 4 4 ".0024" 7
"790" ".00242908" 1 5 5 ".0024" 7
"791" ".00242908" 8 6 6 ".0024" 7
"925" ".00242928" 22 0 0 ".0024" 7
"926" ".00242928" 7 1 1 ".0024" 7
"927" ".00242928" 0 2 2 ".0024" 7
"928" ".00242928" 8 3 3 ".0024" 7
"929" ".00242928" 1 4 4 ".0024" 7
"930" ".00242928" 11 5 5 ".0024" 7
"931" ".00242928" 3 6 6 ".0024" 7
"946" ".00242931" 5 0 0 ".0024" 7
"947" ".00242931" 9 1 1 ".0024" 7
"948" ".00242931" 32 2 2 ".0024" 7
"949" ".00242931" 4 3 3 ".0024" 7
"950" ".00242931" 2 4 4 ".0024" 7
"951" ".00242931" 8 5 5 ".0024" 7
"952" ".00242931" 9 6 6 ".0024" 7
"988" ".00242937" 11 0 0 ".0024" 7
"989" ".00242937" 11 1 1 ".0024" 7
"990" ".00242937" 0 2 2 ".0024" 7
"991" ".00242937" 21 3 3 ".0024" 7
"992" ".00242937" 4 4 4 ".0024" 7
"993" ".00242937" 31 5 5 ".0024" 7
"994" ".00242937" 2 6 6 ".0024" 7
"1002" ".00242939" 4 0 0 ".0024" 7
"1003" ".00242939" 20 1 1 ".0024" 7
"1004" ".00242939" 2 2 2 ".0024" 7
"1005" ".00242939" 0 3 3 ".0024" 7
"1006" ".00242939" 40 4 4 ".0024" 7
"1007" ".00242939" 3 5 5 ".0024" 7
"1008" ".00242939" 0 6 6 ".0024" 7
"1205" ".00242968" 13 0 0 ".0024" 7
"1206" ".00242968" 0 1 1 ".0024" 7
"1207" ".00242968" 1 2 2 ".0024" 7
"1208" ".00242968" 10 3 3 ".0024" 7
"1209" ".00242968" 3 4 4 ".0024" 7
"1210" ".00242968" 2 5 5 ".0024" 7
"1211" ".00242968" 0 6 6 ".0024" 7
"1359" ".00242990" 9 0 0 ".0024" 7
"1360" ".00242990" 0 1 1 ".0024" 7
"1361" ".00242990" 6 2 2 ".0024" 7
"1362" ".00242990" 6 3 3 ".0024" 7
"1363" ".00242990" 5 4 4 ".0024" 7
"1364" ".00242990" 2 5 5 ".0024" 7
"1365" ".00242990" 6 6 6 ".0024" 7
"1401" ".00242996" 29 0 0 ".0024" 7
"1402" ".00242996" 5 1 1 ".0024" 7
"1403" ".00242996" 11 2 2 ".0024" 7
"1404" ".00242996" 40 3 3 ".0024" 7
"1405" ".00242996" 5 4 4 ".0024" 7
"1406" ".00242996" 4 5 5 ".0024" 7
"1407" ".00242996" 5 6 6 ".0024" 7
"1478" ".00243007" 15 0 0 ".0024" 7
"1479" ".00243007" 1 1 1 ".0024" 7
"1480" ".00243007" 3 2 2 ".0024" 7
"1481" ".00243007" 4 3 3 ".0024" 7
"1482" ".00243007" 6 4 4 ".0024" 7
"1483" ".00243007" 3 5 5 ".0024" 7
"1484" ".00243007" 2 6 6 ".0024" 7
"14921" ".00243009" 13 0 0 ".0024" 7
"14931" ".00243009" 5 1 1 ".0024" 7
"149410" ".00243009" 1 2 2 ".0024" 7
"14953" ".00243009" 5 3 3 ".0024" 7
"14961" ".00243009" 2 4 4 ".0024" 7
"14971" ".00243009" 0 5 5 ".0024" 7
"1498" ".00243009" 0 6 6 ".0024" 7
"1499" ".00243010" 17 0 0 ".0024" 7
"1500" ".00243010" 17 1 1 ".0024" 7
"1501" ".00243010" 2 2 2 ".0024" 7
"1502" ".00243010" 11 3 3 ".0024" 7
"1503" ".00243010" 3 4 4 ".0024" 7
"1504" ".00243010" 40 5 5 ".0024" 7
"1505" ".00243010" 2 6 6 ".0024" 7
"1604" ".00243025" 40 0 0 ".0024" 7
"1605" ".00243025" 7 1 1 ".0024" 7
"1606" ".00243025" 3 2 2 ".0024" 7
"1607" ".00243025" 10 3 3 ".0024" 7
"1608" ".00243025" 9 4 4 ".0024" 7
"1609" ".00243025" 6 5 5 ".0024" 7
"16101" ".00243025" 6 6 6 ".0024" 7
"1618" ".00243027" 9 0 0 ".0024" 7
"1619" ".00243027" 26 1 1 ".0024" 7
"1620" ".00243027" 2 2 2 ".0024" 7
"1621" ".00243027" 1 3 3 ".0024" 7
"1622" ".00243027" 40 4 4 ".0024" 7
"1623" ".00243027" 33 5 5 ".0024" 7
"1624" ".00243027" 7 6 6 ".0024" 7
"1639" ".00243030" 0 0 0 ".0024" 7
"1640" ".00243030" 40 1 1 ".0024" 7
"1641" ".00243030" 9 2 2 ".0024" 7
"1642" ".00243030" 4 3 3 ".0024" 7
"1643" ".00243030" 1 4 4 ".0024" 7
"1644" ".00243030" 4 5 5 ".0024" 7
"1645" ".00243030" 9 6 6 ".0024" 7
"1653" ".00243032" 23 0 0 ".0024" 7
"1654" ".00243032" 7 1 1 ".0024" 7
"1655" ".00243032" 2 2 2 ".0024" 7
"1656" ".00243032" 0 3 3 ".0024" 7
"1657" ".00243032" 11 4 4 ".0024" 7
"1658" ".00243032" 0 5 5 ".0024" 7
"1659" ".00243032" 10 6 6 ".0024" 7
"1674" ".00243035" 4 0 0 ".0024" 7
"1675" ".00243035" 7 1 1 ".0024" 7
"1676" ".00243035" 17 2 2 ".0024" 7
"1677" ".00243035" 6 3 3 ".0024" 7
"1678" ".00243035" 3 4 4 ".0024" 7
"1679" ".00243035" 2 5 5 ".0024" 7
"1680" ".00243035" 32 6 6 ".0024" 7
"1688" ".00243037" 2 0 0 ".0024" 7
"1689" ".00243037" 2 1 1 ".0024" 7
"1690" ".00243037" 1 2 2 ".0024" 7
"1691" ".00243037" 7 3 3 ".0024" 7
"1692" ".00243037" 0 4 4 ".0024" 7
"1693" ".00243037" 2 5 5 ".0024" 7
"1694" ".00243037" 5 6 6 ".0024" 7
"1765" ".00243048" 3 0 0 ".0024" 7
"1766" ".00243048" 8 1 1 ".0024" 7
"1767" ".00243048" 4 2 2 ".0024" 7
"1768" ".00243048" 9 3 3 ".0024" 7
"1769" ".00243048" 3 4 4 ".0024" 7
"1770" ".00243048" 5 5 5 ".0024" 7
"1771" ".00243048" 18 6 6 ".0024" 7
"1788" ".00243051" 24 0 0 ".0024" 8
"1789" ".00243051" 5 1 1 ".0024" 8
"1790" ".00243051" 1 2 2 ".0024" 8
"1791" ".00243051" 1 3 3 ".0024" 8
"1792" ".00243051" 1 4 4 ".0024" 8
"1793" ".00243051" 3 5 5 ".0024" 8
"1794" ".00243051" 4 6 6 ".0024" 8
"1795" ".00243051" 2 7 7 ".0024" 8
"1924" ".00243068" 3 0 0 ".0024" 8
"1925" ".00243068" 15 1 1 ".0024" 8
"1926" ".00243068" 1 2 2 ".0024" 8
"1927" ".00243068" 0 3 3 ".0024" 8
"1928" ".00243068" 9 4 4 ".0024" 8
"1929" ".00243068" 5 5 5 ".0024" 8
"1930" ".00243068" 3 6 6 ".0024" 8
"1931" ".00243068" 1 7 7 ".0024" 8
"1988" ".00243076" 6 0 0 ".0024" 8
"1989" ".00243076" 40 1 1 ".0024" 8
"1990" ".00243076" 1 2 2 ".0024" 8
"1991" ".00243076" 15 3 3 ".0024" 8
"1992" ".00243076" 1 4 4 ".0024" 8
"1993" ".00243076" 9 5 5 ".0024" 8
"1994" ".00243076" 10 6 6 ".0024" 8
"1995" ".00243076" 0 7 7 ".0024" 8
"2020" ".00243080" 6 0 0 ".0024" 8
"2021" ".00243080" 6 1 1 ".0024" 8
"2022" ".00243080" 5 2 2 ".0024" 8
"2023" ".00243080" 17 3 3 ".0024" 8
"2024" ".00243080" 1 4 4 ".0024" 8
"2025" ".00243080" 0 5 5 ".0024" 8
"20261" ".00243080" 39 6 6 ".0024" 8
"20271" ".00243080" 1 7 7 ".0024" 8
"2260" ".00243110" 7 0 0 ".0024" 8
"2261" ".00243110" 0 1 1 ".0024" 8
"2262" ".00243110" 40 2 2 ".0024" 8
"2263" ".00243110" 2 3 3 ".0024" 8
"2264" ".00243110" 11 4 4 ".0024" 8
"2265" ".00243110" 2 5 5 ".0024" 8
"2266" ".00243110" 40 6 6 ".0024" 8
"2267" ".00243110" 26 7 7 ".0024" 8
