"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"79611" ".0054164" 15 9 9 ".005" 11
"7962" ".0054164" 4 10 10 ".005" 11
"8007" ".0054169" 2 0 0 ".005" 11
"8008" ".0054169" 4 1 1 ".005" 11
"8009" ".0054169" 4 2 2 ".005" 11
"8010" ".0054169" 8 3 3 ".005" 11
"8011" ".0054169" 19 4 4 ".005" 11
"8012" ".0054169" 2 5 5 ".005" 11
"8013" ".0054169" 3 6 6 ".005" 11
"8014" ".0054169" 10 7 7 ".005" 11
"8015" ".0054169" 2 8 8 ".005" 11
"8016" ".0054169" 0 9 9 ".005" 11
"8017" ".0054169" 2 10 10 ".005" 11
"81281" ".0054180" 2 0 0 ".005" 11
"81291" ".0054180" 20 1 1 ".005" 11
"81301" ".0054180" 1 2 2 ".005" 11
"81311" ".0054180" 2 3 3 ".005" 11
"81321" ".0054180" 21 4 4 ".005" 11
"81331" ".0054180" 5 5 5 ".005" 11
"81342" ".0054180" 23 6 6 ".005" 11
"81352" ".0054180" 3 7 7 ".005" 11
"81362" ".0054180" 17 8 8 ".005" 11
"81372" ".0054180" 1 9 9 ".005" 11
"81382" ".0054180" 3 10 10 ".005" 11
"81503" ".0054182" 0 0 0 ".005" 11
"81511" ".0054182" 8 1 1 ".005" 11
"81521" ".0054182" 3 2 2 ".005" 11
"81531" ".0054182" 0 3 3 ".005" 11
"81541" ".0054182" 16 4 4 ".005" 11
"81551" ".0054182" 9 5 5 ".005" 11
"81561" ".0054182" 0 6 6 ".005" 11
"81571" ".0054182" 13 7 7 ".005" 11
"81581" ".0054182" 5 8 8 ".005" 11
"81591" ".0054182" 6 9 9 ".005" 11
"81601" ".0054182" 1 10 10 ".005" 11
"8227" ".0054189" 7 0 0 ".005" 11
"8228" ".0054189" 12 1 1 ".005" 11
"8229" ".0054189" 6 2 2 ".005" 11
"8230" ".0054189" 19 3 3 ".005" 11
"8231" ".0054189" 1 4 4 ".005" 11
"8232" ".0054189" 15 5 5 ".005" 11
"8233" ".0054189" 14 6 6 ".005" 11
"8234" ".0054189" 3 7 7 ".005" 11
"8235" ".0054189" 5 8 8 ".005" 11
"8236" ".0054189" 1 9 9 ".005" 11
"8237" ".0054189" 4 10 10 ".005" 11
"82711" ".0054193" 0 0 0 ".005" 11
"8272" ".0054193" 1 1 1 ".005" 11
"8273" ".0054193" 3 2 2 ".005" 11
"8274" ".0054193" 3 3 3 ".005" 11
"8275" ".0054193" 1 4 4 ".005" 11
"8276" ".0054193" 6 5 5 ".005" 11
"8277" ".0054193" 8 6 6 ".005" 11
"8278" ".0054193" 0 7 7 ".005" 11
"8279" ".0054193" 4 8 8 ".005" 11
"8280" ".0054193" 6 9 9 ".005" 11
"8281" ".0054193" 2 10 10 ".005" 11
"83922" ".0054204" 6 0 0 ".005" 11
"83933" ".0054204" 5 1 1 ".005" 11
"83943" ".0054204" 19 2 2 ".005" 11
"83953" ".0054204" 2 3 3 ".005" 11
"83963" ".0054204" 0 4 4 ".005" 11
"83973" ".0054204" 1 5 5 ".005" 11
"83982" ".0054204" 10 6 6 ".005" 11
"83992" ".0054204" 1 7 7 ".005" 11
"84002" ".0054204" 22 8 8 ".005" 11
"84011" ".0054204" 6 9 9 ".005" 11
"84021" ".0054204" 1 10 10 ".005" 11
"8590" ".0054222" 1 0 0 ".005" 11
"8591" ".0054222" 3 1 1 ".005" 11
"8592" ".0054222" 13 2 2 ".005" 11
"8593" ".0054222" 2 3 3 ".005" 11
"8594" ".0054222" 5 4 4 ".005" 11
"8595" ".0054222" 0 5 5 ".005" 11
"85961" ".0054222" 4 6 6 ".005" 11
"85971" ".0054222" 0 7 7 ".005" 11
"85981" ".0054222" 12 8 8 ".005" 11
"85991" ".0054222" 0 9 9 ".005" 11
"86001" ".0054222" 25 10 10 ".005" 11
"86232" ".0054225" 4 0 0 ".005" 11
"86241" ".0054225" 5 1 1 ".005" 11
"86251" ".0054225" 6 2 2 ".005" 11
"86261" ".0054225" 1 3 3 ".005" 11
"86271" ".0054225" 1 4 4 ".005" 11
"86281" ".0054225" 2 5 5 ".005" 11
"86291" ".0054225" 0 6 6 ".005" 11
"86301" ".0054225" 0 7 7 ".005" 11
"86311" ".0054225" 5 8 8 ".005" 11
"8632" ".0054225" 4 9 9 ".005" 11
"8633" ".0054225" 0 10 10 ".005" 11
"86561" ".0054228" 2 0 0 ".005" 11
"86571" ".0054228" 1 1 1 ".005" 11
"86582" ".0054228" 12 2 2 ".005" 11
"86592" ".0054228" 25 3 3 ".005" 11
"86602" ".0054228" 0 4 4 ".005" 11
"86612" ".0054228" 9 5 5 ".005" 11
"86622" ".0054228" 9 6 6 ".005" 11
"86632" ".0054228" 24 7 7 ".005" 11
"86642" ".0054228" 1 8 8 ".005" 11
"86651" ".0054228" 2 9 9 ".005" 11
"86661" ".0054228" 3 10 10 ".005" 11
"86671" ".0054229" 0 0 0 ".005" 11
"86681" ".0054229" 22 1 1 ".005" 11
"86691" ".0054229" 4 2 2 ".005" 11
"8670" ".0054229" 1 3 3 ".005" 11
"8671" ".0054229" 5 4 4 ".005" 11
"8672" ".0054229" 4 5 5 ".005" 11
"8673" ".0054229" 3 6 6 ".005" 11
"8674" ".0054229" 5 7 7 ".005" 11
"8675" ".0054229" 22 8 8 ".005" 11
"86761" ".0054229" 3 9 9 ".005" 11
"86771" ".0054229" 2 10 10 ".005" 11
"8826" ".0054243" 5 0 0 ".005" 12
"8827" ".0054243" 1 1 1 ".005" 12
"8828" ".0054243" 8 2 2 ".005" 12
"8829" ".0054243" 0 3 3 ".005" 12
"8830" ".0054243" 1 4 4 ".005" 12
"8831" ".0054243" 10 5 5 ".005" 12
"88321" ".0054243" 8 6 6 ".005" 12
"88331" ".0054243" 0 7 7 ".005" 12
"88341" ".0054243" 18 8 8 ".005" 12
"88351" ".0054243" 2 9 9 ".005" 12
"88361" ".0054243" 4 10 10 ".005" 12
"88371" ".0054243" 24 11 11 ".005" 12
"8946" ".0054253" 3 0 0 ".005" 12
"8947" ".0054253" 0 1 1 ".005" 12
"8948" ".0054253" 2 2 2 ".005" 12
"8949" ".0054253" 3 3 3 ".005" 12
"8950" ".0054253" 4 4 4 ".005" 12
"8951" ".0054253" 4 5 5 ".005" 12
"8952" ".0054253" 1 6 6 ".005" 12
"8953" ".0054253" 4 7 7 ".005" 12
"8954" ".0054253" 6 8 8 ".005" 12
"8955" ".0054253" 1 9 9 ".005" 12
"8956" ".0054253" 1 10 10 ".005" 12
"8957" ".0054253" 0 11 11 ".005" 12
"89701" ".0054255" 2 0 0 ".005" 12
"89711" ".0054255" 7 1 1 ".005" 12
"89721" ".0054255" 0 2 2 ".005" 12
"89731" ".0054255" 13 3 3 ".005" 12
"89741" ".0054255" 0 4 4 ".005" 12
"89751" ".0054255" 12 5 5 ".005" 12
"89762" ".0054255" 0 6 6 ".005" 12
"89771" ".0054255" 0 7 7 ".005" 12
"89781" ".0054255" 11 8 8 ".005" 12
"89791" ".0054255" 1 9 9 ".005" 12
"89801" ".0054255" 6 10 10 ".005" 12
"89811" ".0054255" 10 11 11 ".005" 12
"9126" ".0054268" 0 0 0 ".005" 12
"9127" ".0054268" 2 1 1 ".005" 12
"9128" ".0054268" 10 2 2 ".005" 12
"9129" ".0054268" 5 3 3 ".005" 12
"9130" ".0054268" 14 4 4 ".005" 12
"9131" ".0054268" 5 5 5 ".005" 12
"9132" ".0054268" 2 6 6 ".005" 12
"9133" ".0054268" 7 7 7 ".005" 12
"9134" ".0054268" 11 8 8 ".005" 12
"9135" ".0054268" 6 9 9 ".005" 12
"9136" ".0054268" 4 10 10 ".005" 12
"9137" ".0054268" 4 11 11 ".005" 12
"91861" ".0054273" 5 0 0 ".005" 12
"91871" ".0054273" 0 1 1 ".005" 12
"91881" ".0054273" 4 2 2 ".005" 12
"91891" ".0054273" 11 3 3 ".005" 12
"91901" ".0054273" 4 4 4 ".005" 12
"91911" ".0054273" 3 5 5 ".005" 12
"91921" ".0054273" 0 6 6 ".005" 12
"91931" ".0054273" 3 7 7 ".005" 12
"91941" ".0054273" 1 8 8 ".005" 12
"91951" ".0054273" 12 9 9 ".005" 12
"91961" ".0054273" 0 10 10 ".005" 12
"91971" ".0054273" 16 11 11 ".005" 12
"9234" ".0054277" 0 0 0 ".005" 12
"9235" ".0054277" 3 1 1 ".005" 12
"9236" ".0054277" 1 2 2 ".005" 12
"9237" ".0054277" 1 3 3 ".005" 12
"9238" ".0054277" 1 4 4 ".005" 12
"9239" ".0054277" 3 5 5 ".005" 12
"9240" ".0054277" 4 6 6 ".005" 12
"9241" ".0054277" 6 7 7 ".005" 12
"9242" ".0054277" 2 8 8 ".005" 12
"9243" ".0054277" 6 9 9 ".005" 12
"9244" ".0054277" 0 10 10 ".005" 12
"9245" ".0054277" 14 11 11 ".005" 12
"9378" ".0054289" 7 0 0 ".005" 12
"9379" ".0054289" 12 1 1 ".005" 12
"9380" ".0054289" 1 2 2 ".005" 12
"9381" ".0054289" 8 3 3 ".005" 12
"9382" ".0054289" 25 4 4 ".005" 12
"9383" ".0054289" 4 5 5 ".005" 12
"9384" ".0054289" 3 6 6 ".005" 12
"9385" ".0054289" 1 7 7 ".005" 12
"9386" ".0054289" 1 8 8 ".005" 12
"9387" ".0054289" 1 9 9 ".005" 12
"9388" ".0054289" 13 10 10 ".005" 12
"9389" ".0054289" 9 11 11 ".005" 12
"95821" ".0054306" 0 0 0 ".005" 12
"95831" ".0054306" 3 1 1 ".005" 12
"95841" ".0054306" 35 2 2 ".005" 12
"95851" ".0054306" 1 3 3 ".005" 12
"9586" ".0054306" 5 4 4 ".005" 12
"9587" ".0054306" 4 5 5 ".005" 12
"9588" ".0054306" 2 6 6 ".005" 12
"9589" ".0054306" 5 7 7 ".005" 12
"9590" ".0054306" 1 8 8 ".005" 12
"9591" ".0054306" 0 9 9 ".005" 12
"9592" ".0054306" 1 10 10 ".005" 12
"9593" ".0054306" 0 11 11 ".005" 12
"9630" ".0054310" 7 0 0 ".005" 12
"9631" ".0054310" 4 1 1 ".005" 12
"9632" ".0054310" 6 2 2 ".005" 12
"9633" ".0054310" 0 3 3 ".005" 12
"96341" ".0054310" 10 4 4 ".005" 12
"96351" ".0054310" 2 5 5 ".005" 12
"96361" ".0054310" 0 6 6 ".005" 12
"96371" ".0054310" 8 7 7 ".005" 12
"96381" ".0054310" 11 8 8 ".005" 12
"96391" ".0054310" 7 9 9 ".005" 12
"96401" ".0054310" 15 10 10 ".005" 12
"96411" ".0054310" 0 11 11 ".005" 12
"96541" ".0054312" 2 0 0 ".005" 12
"96551" ".0054312" 19 1 1 ".005" 12
"96561" ".0054312" 14 2 2 ".005" 12
"96571" ".0054312" 3 3 3 ".005" 12
"96581" ".0054312" 3 4 4 ".005" 12
"96591" ".0054312" 2 5 5 ".005" 12
"96601" ".0054312" 4 6 6 ".005" 12
"9661" ".0054312" 10 7 7 ".005" 12
"9662" ".0054312" 4 8 8 ".005" 12
"9663" ".0054312" 3 9 9 ".005" 12
"9664" ".0054312" 2 10 10 ".005" 12
"9665" ".0054312" 19 11 11 ".005" 12
"97021" ".0054316" 8 0 0 ".005" 12
"97031" ".0054316" 9 1 1 ".005" 12
"97041" ".0054316" 5 2 2 ".005" 12
"97051" ".0054316" 1 3 3 ".005" 12
"97061" ".0054316" 10 4 4 ".005" 12
"97071" ".0054316" 12 5 5 ".005" 12
"9708" ".0054316" 4 6 6 ".005" 12
"9709" ".0054316" 1 7 7 ".005" 12
"9710" ".0054316" 34 8 8 ".005" 12
"9711" ".0054316" 8 9 9 ".005" 12
"9712" ".0054316" 1 10 10 ".005" 12
"9713" ".0054316" 5 11 11 ".005" 12
"9846" ".0054328" 0 0 0 ".005" 12
"9847" ".0054328" 5 1 1 ".005" 12
"9848" ".0054328" 10 2 2 ".005" 12
"9849" ".0054328" 17 3 3 ".005" 12
"9850" ".0054328" 0 4 4 ".005" 12
"9851" ".0054328" 2 5 5 ".005" 12
"9852" ".0054328" 2 6 6 ".005" 12
"9853" ".0054328" 15 7 7 ".005" 12
"9854" ".0054328" 2 8 8 ".005" 12
"9855" ".0054328" 0 9 9 ".005" 12
"9856" ".0054328" 5 10 10 ".005" 12
"9857" ".0054328" 2 11 11 ".005" 12
"98581" ".0054329" 4 0 0 ".005" 12
"98591" ".0054329" 8 1 1 ".005" 12
"98601" ".0054329" 1 2 2 ".005" 12
"98611" ".0054329" 2 3 3 ".005" 12
"98621" ".0054329" 12 4 4 ".005" 12
"98631" ".0054329" 1 5 5 ".005" 12
"98641" ".0054329" 0 6 6 ".005" 12
"98651" ".0054329" 0 7 7 ".005" 12
"98661" ".0054329" 1 8 8 ".005" 12
"98671" ".0054329" 2 9 9 ".005" 12
"98681" ".0054329" 34 10 10 ".005" 12
"98691" ".0054329" 9 11 11 ".005" 12
"10141" ".0054352" 0 0 0 ".005" 13
"10142" ".0054352" 0 1 1 ".005" 13
"101431" ".0054352" 27 2 2 ".005" 13
"101441" ".0054352" 7 3 3 ".005" 13
"101451" ".0054352" 2 4 4 ".005" 13
"101461" ".0054352" 10 5 5 ".005" 13
"101471" ".0054352" 2 6 6 ".005" 13
"101481" ".0054352" 0 7 7 ".005" 13
"101491" ".0054352" 2 8 8 ".005" 13
"101501" ".0054352" 9 9 9 ".005" 13
"101511" ".0054352" 10 10 10 ".005" 13
"101521" ".0054352" 2 11 11 ".005" 13
"101531" ".0054352" 2 12 12 ".005" 13
"101541" ".0054353" 9 0 0 ".005" 13
"101551" ".0054353" 0 1 1 ".005" 13
"10156" ".0054353" 5 2 2 ".005" 13
"10157" ".0054353" 12 3 3 ".005" 13
"10158" ".0054353" 5 4 4 ".005" 13
"10159" ".0054353" 9 5 5 ".005" 13
"10160" ".0054353" 3 6 6 ".005" 13
"10161" ".0054353" 22 7 7 ".005" 13
"10162" ".0054353" 0 8 8 ".005" 13
"10163" ".0054353" 4 9 9 ".005" 13
"10164" ".0054353" 3 10 10 ".005" 13
"10165" ".0054353" 10 11 11 ".005" 13
"10166" ".0054353" 6 12 12 ".005" 13
"106091" ".0054388" 5 0 0 ".005" 13
"10610" ".0054388" 2 1 1 ".005" 13
"106111" ".0054388" 13 2 2 ".005" 13
"10612" ".0054388" 10 3 3 ".005" 13
"10613" ".0054388" 2 4 4 ".005" 13
"10614" ".0054388" 20 5 5 ".005" 13
"10615" ".0054388" 21 6 6 ".005" 13
"10616" ".0054388" 0 7 7 ".005" 13
"10617" ".0054388" 2 8 8 ".005" 13
"10618" ".0054388" 0 9 9 ".005" 13
"10619" ".0054388" 8 10 10 ".005" 13
"10620" ".0054388" 5 11 11 ".005" 13
"106211" ".0054388" 0 12 12 ".005" 13
"10674" ".0054393" 4 0 0 ".005" 13
"106751" ".0054393" 4 1 1 ".005" 13
"106761" ".0054393" 5 2 2 ".005" 13
"106771" ".0054393" 4 3 3 ".005" 13
"106781" ".0054393" 0 4 4 ".005" 13
"106791" ".0054393" 4 5 5 ".005" 13
"106802" ".0054393" 0 6 6 ".005" 13
"106812" ".0054393" 1 7 7 ".005" 13
"106822" ".0054393" 32 8 8 ".005" 13
"106832" ".0054393" 3 9 9 ".005" 13
"106842" ".0054393" 8 10 10 ".005" 13
"106852" ".0054393" 1 11 11 ".005" 13
"106862" ".0054393" 2 12 12 ".005" 13
"10817" ".0054404" 8 0 0 ".005" 13
"10818" ".0054404" 2 1 1 ".005" 13
"108191" ".0054404" 5 2 2 ".005" 13
"108201" ".0054404" 14 3 3 ".005" 13
"108211" ".0054404" 11 4 4 ".005" 13
"108221" ".0054404" 0 5 5 ".005" 13
"108232" ".0054404" 0 6 6 ".005" 13
"108242" ".0054404" 2 7 7 ".005" 13
"108252" ".0054404" 0 8 8 ".005" 13
"108262" ".0054404" 8 9 9 ".005" 13
"108272" ".0054404" 5 10 10 ".005" 13
"108282" ".0054404" 3 11 11 ".005" 13
"108292" ".0054404" 0 12 12 ".005" 13
"108562" ".0054407" 3 0 0 ".005" 13
"108571" ".0054407" 6 1 1 ".005" 13
"108581" ".0054407" 3 2 2 ".005" 13
"108591" ".0054407" 6 3 3 ".005" 13
"108601" ".0054407" 3 4 4 ".005" 13
"108611" ".0054407" 12 5 5 ".005" 13
"108621" ".0054407" 0 6 6 ".005" 13
"108631" ".0054407" 1 7 7 ".005" 13
"108641" ".0054407" 1 8 8 ".005" 13
"108651" ".0054407" 18 9 9 ".005" 13
"108661" ".0054407" 10 10 10 ".005" 13
"108671" ".0054407" 2 11 11 ".005" 13
"108681" ".0054407" 5 12 12 ".005" 13
"10895" ".0054410" 2 0 0 ".005" 13
"108961" ".0054410" 8 1 1 ".005" 13
"108971" ".0054410" 4 2 2 ".005" 13
"108981" ".0054410" 9 3 3 ".005" 13
"108991" ".0054410" 0 4 4 ".005" 13
"109001" ".0054410" 9 5 5 ".005" 13
"109011" ".0054410" 9 6 6 ".005" 13
"109021" ".0054410" 7 7 7 ".005" 13
"109031" ".0054410" 4 8 8 ".005" 13
"109041" ".0054410" 6 9 9 ".005" 13
"109051" ".0054410" 1 10 10 ".005" 13
"109061" ".0054410" 5 11 11 ".005" 13
"109071" ".0054410" 2 12 12 ".005" 13
"11227" ".0054435" 0 0 0 ".005" 14
"11228" ".0054435" 0 1 1 ".005" 14
"11229" ".0054435" 1 2 2 ".005" 14
"11230" ".0054435" 5 3 3 ".005" 14
"11231" ".0054435" 6 4 4 ".005" 14
"11232" ".0054435" 6 5 5 ".005" 14
"11233" ".0054435" 15 6 6 ".005" 14
"11234" ".0054435" 5 7 7 ".005" 14
"11235" ".0054435" 5 8 8 ".005" 14
"112361" ".0054435" 3 9 9 ".005" 14
"112371" ".0054435" 0 10 10 ".005" 14
"112381" ".0054435" 6 11 11 ".005" 14
"112391" ".0054435" 2 12 12 ".005" 14
"112401" ".0054435" 9 13 13 ".005" 14
"114931" ".0054454" 10 0 0 ".005" 14
"114941" ".0054454" 2 1 1 ".005" 14
"114951" ".0054454" 4 2 2 ".005" 14
"114961" ".0054454" 1 3 3 ".005" 14
"114971" ".0054454" 2 4 4 ".005" 14
"114981" ".0054454" 16 5 5 ".005" 14
"114991" ".0054454" 7 6 6 ".005" 14
"115001" ".0054454" 5 7 7 ".005" 14
"115011" ".0054454" 2 8 8 ".005" 14
"11502" ".0054454" 7 9 9 ".005" 14
"11503" ".0054454" 1 10 10 ".005" 14
"11504" ".0054454" 25 11 11 ".005" 14
"11505" ".0054454" 5 12 12 ".005" 14
"11506" ".0054454" 4 13 13 ".005" 14
"11535" ".0054457" 8 0 0 ".005" 14
"11536" ".0054457" 1 1 1 ".005" 14
"11537" ".0054457" 4 2 2 ".005" 14
"11538" ".0054457" 4 3 3 ".005" 14
"115391" ".0054457" 11 4 4 ".005" 14
"115401" ".0054457" 5 5 5 ".005" 14
"115411" ".0054457" 0 6 6 ".005" 14
"115421" ".0054457" 0 7 7 ".005" 14
"115431" ".0054457" 2 8 8 ".005" 14
"115441" ".0054457" 5 9 9 ".005" 14
"115451" ".0054457" 6 10 10 ".005" 14
"115461" ".0054457" 7 11 11 ".005" 14
"115471" ".0054457" 0 12 12 ".005" 14
"115481" ".0054457" 6 13 13 ".005" 14
"116191" ".0054463" 0 0 0 ".005" 14
"116201" ".0054463" 18 1 1 ".005" 14
"116211" ".0054463" 0 2 2 ".005" 14
"116221" ".0054463" 0 3 3 ".005" 14
"116231" ".0054463" 12 4 4 ".005" 14
"11624" ".0054463" 15 5 5 ".005" 14
"11625" ".0054463" 14 6 6 ".005" 14
"11626" ".0054463" 3 7 7 ".005" 14
"11627" ".0054463" 5 8 8 ".005" 14
"11628" ".0054463" 7 9 9 ".005" 14
"11629" ".0054463" 1 10 10 ".005" 14
"11630" ".0054463" 30 11 11 ".005" 14
"11631" ".0054463" 0 12 12 ".005" 14
"11632" ".0054463" 1 13 13 ".005" 14
"117311" ".0054471" 5 0 0 ".005" 14
"117321" ".0054471" 0 1 1 ".005" 14
"117331" ".0054471" 11 2 2 ".005" 14
"117341" ".0054471" 6 3 3 ".005" 14
"11735" ".0054471" 8 4 4 ".005" 14
"11736" ".0054471" 2 5 5 ".005" 14
"11737" ".0054471" 0 6 6 ".005" 14
"11738" ".0054471" 7 7 7 ".005" 14
"11739" ".0054471" 1 8 8 ".005" 14
"11740" ".0054471" 5 9 9 ".005" 14
"11741" ".0054471" 0 10 10 ".005" 14
"11742" ".0054471" 2 11 11 ".005" 14
"11743" ".0054471" 8 12 12 ".005" 14
"11744" ".0054471" 9 13 13 ".005" 14
"11773" ".0054474" 1 0 0 ".005" 14
"11774" ".0054474" 10 1 1 ".005" 14
"11775" ".0054474" 0 2 2 ".005" 14
"11776" ".0054474" 3 3 3 ".005" 14
"11777" ".0054474" 4 4 4 ".005" 14
"11778" ".0054474" 5 5 5 ".005" 14
"11779" ".0054474" 3 6 6 ".005" 14
"11780" ".0054474" 0 7 7 ".005" 14
"11781" ".0054474" 8 8 8 ".005" 14
"11782" ".0054474" 0 9 9 ".005" 14
"11783" ".0054474" 17 10 10 ".005" 14
"11784" ".0054474" 9 11 11 ".005" 14
"11785" ".0054474" 3 12 12 ".005" 14
"11786" ".0054474" 1 13 13 ".005" 14
"11871" ".0054481" 2 0 0 ".005" 14
"11872" ".0054481" 2 1 1 ".005" 14
"11873" ".0054481" 2 2 2 ".005" 14
"11874" ".0054481" 10 3 3 ".005" 14
"11875" ".0054481" 1 4 4 ".005" 14
"11876" ".0054481" 21 5 5 ".005" 14
"11877" ".0054481" 1 6 6 ".005" 14
"11878" ".0054481" 2 7 7 ".005" 14
"11879" ".0054481" 16 8 8 ".005" 14
"11880" ".0054481" 7 9 9 ".005" 14
"11881" ".0054481" 2 10 10 ".005" 14
"11882" ".0054481" 3 11 11 ".005" 14
"11883" ".0054481" 1 12 12 ".005" 14
"11884" ".0054481" 3 13 13 ".005" 14
"11899" ".0054483" 14 0 0 ".005" 14
"11900" ".0054483" 10 1 1 ".005" 14
"11901" ".0054483" 6 2 2 ".005" 14
"11902" ".0054483" 7 3 3 ".005" 14
"11903" ".0054483" 6 4 4 ".005" 14
"11904" ".0054483" 7 5 5 ".005" 14
"11905" ".0054483" 0 6 6 ".005" 14
"11906" ".0054483" 0 7 7 ".005" 14
"11907" ".0054483" 1 8 8 ".005" 14
"11908" ".0054483" 6 9 9 ".005" 14
"11909" ".0054483" 2 10 10 ".005" 14
"11910" ".0054483" 1 11 11 ".005" 14
"11911" ".0054483" 0 12 12 ".005" 14
"11912" ".0054483" 4 13 13 ".005" 14
"11941" ".0054486" 1 0 0 ".005" 14
"11942" ".0054486" 3 1 1 ".005" 14
"11943" ".0054486" 1 2 2 ".005" 14
"11944" ".0054486" 1 3 3 ".005" 14
"119451" ".0054486" 1 4 4 ".005" 14
"119461" ".0054486" 0 5 5 ".005" 14
"119471" ".0054486" 2 6 6 ".005" 14
"119481" ".0054486" 1 7 7 ".005" 14
"119491" ".0054486" 0 8 8 ".005" 14
"119501" ".0054486" 20 9 9 ".005" 14
"119511" ".0054486" 14 10 10 ".005" 14
"119521" ".0054486" 3 11 11 ".005" 14
"119531" ".0054486" 1 12 12 ".005" 14
"119541" ".0054486" 5 13 13 ".005" 14
"119551" ".0054487" 5 0 0 ".005" 14
"119561" ".0054487" 0 1 1 ".005" 14
"119571" ".0054487" 11 2 2 ".005" 14
"119581" ".0054487" 6 3 3 ".005" 14
"11959" ".0054487" 2 4 4 ".005" 14
"11960" ".0054487" 6 5 5 ".005" 14
"11961" ".0054487" 1 6 6 ".005" 14
"11962" ".0054487" 1 7 7 ".005" 14
"11963" ".0054487" 0 8 8 ".005" 14
"119641" ".0054487" 7 9 9 ".005" 14
"119651" ".0054487" 9 10 10 ".005" 14
"119661" ".0054487" 6 11 11 ".005" 14
"119671" ".0054487" 14 12 12 ".005" 14
"119681" ".0054487" 6 13 13 ".005" 14
"11983" ".0054489" 4 0 0 ".005" 14
"11984" ".0054489" 6 1 1 ".005" 14
"11985" ".0054489" 5 2 2 ".005" 14
"11986" ".0054489" 16 3 3 ".005" 14
"11987" ".0054489" 1 4 4 ".005" 14
"11988" ".0054489" 3 5 5 ".005" 14
"11989" ".0054489" 7 6 6 ".005" 14
"11990" ".0054489" 3 7 7 ".005" 14
"11991" ".0054489" 3 8 8 ".005" 14
"11992" ".0054489" 10 9 9 ".005" 14
"11993" ".0054489" 2 10 10 ".005" 14
"11994" ".0054489" 0 11 11 ".005" 14
"11995" ".0054489" 5 12 12 ".005" 14
"11996" ".0054489" 13 13 13 ".005" 14
"121231" ".0054499" 11 0 0 ".005" 14
"121241" ".0054499" 9 1 1 ".005" 14
"121251" ".0054499" 10 2 2 ".005" 14
"121261" ".0054499" 2 3 3 ".005" 14
"121271" ".0054499" 2 4 4 ".005" 14
"12128" ".0054499" 3 5 5 ".005" 14
"12129" ".0054499" 5 6 6 ".005" 14
"12130" ".0054499" 0 7 7 ".005" 14
"12131" ".0054499" 0 8 8 ".005" 14
"12132" ".0054499" 1 9 9 ".005" 14
"12133" ".0054499" 0 10 10 ".005" 14
"12134" ".0054499" 3 11 11 ".005" 14
"12135" ".0054499" 2 12 12 ".005" 14
"12136" ".0054499" 0 13 13 ".005" 14
"12193" ".0054504" 3 0 0 ".005" 14
"12194" ".0054504" 7 1 1 ".005" 14
"12195" ".0054504" 1 2 2 ".005" 14
"12196" ".0054504" 8 3 3 ".005" 14
"12197" ".0054504" 1 4 4 ".005" 14
"12198" ".0054504" 11 5 5 ".005" 14
"12199" ".0054504" 7 6 6 ".005" 14
"12200" ".0054504" 3 7 7 ".005" 14
"12201" ".0054504" 1 8 8 ".005" 14
"12202" ".0054504" 0 9 9 ".005" 14
"12203" ".0054504" 0 10 10 ".005" 14
"12204" ".0054504" 12 11 11 ".005" 14
"12205" ".0054504" 5 12 12 ".005" 14
"12206" ".0054504" 5 13 13 ".005" 14
"12339" ".0054514" 16 0 0 ".005" 15
"12340" ".0054514" 4 1 1 ".005" 15
"12341" ".0054514" 9 2 2 ".005" 15
"12342" ".0054514" 8 3 3 ".005" 15
"12343" ".0054514" 19 4 4 ".005" 15
"12344" ".0054514" 0 5 5 ".005" 15
"12345" ".0054514" 3 6 6 ".005" 15
"12346" ".0054514" 1 7 7 ".005" 15
"12347" ".0054514" 2 8 8 ".005" 15
"12348" ".0054514" 6 9 9 ".005" 15
"12349" ".0054514" 8 10 10 ".005" 15
"12350" ".0054514" 7 11 11 ".005" 15
"12351" ".0054514" 8 12 12 ".005" 15
"12352" ".0054514" 1 13 13 ".005" 15
"12353" ".0054514" 15 14 14 ".005" 15
"12474" ".0054523" 8 0 0 ".005" 15
"12475" ".0054523" 2 1 1 ".005" 15
"12476" ".0054523" 1 2 2 ".005" 15
"12477" ".0054523" 9 3 3 ".005" 15
"12478" ".0054523" 2 4 4 ".005" 15
"12479" ".0054523" 2 5 5 ".005" 15
"12480" ".0054523" 6 6 6 ".005" 15
"12481" ".0054523" 1 7 7 ".005" 15
"124821" ".0054523" 1 8 8 ".005" 15
"124831" ".0054523" 27 9 9 ".005" 15
"124841" ".0054523" 10 10 10 ".005" 15
"124851" ".0054523" 3 11 11 ".005" 15
"124861" ".0054523" 5 12 12 ".005" 15
"124871" ".0054523" 1 13 13 ".005" 15
"124881" ".0054523" 2 14 14 ".005" 15
"12609" ".0054532" 8 0 0 ".005" 15
"12610" ".0054532" 1 1 1 ".005" 15
"12611" ".0054532" 8 2 2 ".005" 15
"12612" ".0054532" 0 3 3 ".005" 15
"12613" ".0054532" 7 4 4 ".005" 15
"12614" ".0054532" 1 5 5 ".005" 15
"12615" ".0054532" 10 6 6 ".005" 15
"12616" ".0054532" 0 7 7 ".005" 15
"12617" ".0054532" 0 8 8 ".005" 15
"12618" ".0054532" 21 9 9 ".005" 15
